"YEAR","SYST","ST","LOC","GEN","DTF","PHT","LOD","LBL","PBL","BSP","LSC","GDS","T2M_MEAN","T2M_MAX","T2M_MIN","PRECTOT_ACC","RH2M_MEAN","T2MDEW","SOLAR_RAD","WS2M","NOISE_1","NOISE_2","NOISE_3","NOISE_4","NOISE_5","NOISE_6","NOISE_7","NOISE_8","NOISE_9","NOISE_10","NOISE_11","NOISE_12","NOISE_13","NOISE_14","NOISE_15","NOISE_16","NOISE_17","NOISE_18","NOISE_19","NOISE_20","NOISE_21","NOISE_22","NOISE_23","NOISE_24","NOISE_25","NOISE_26","NOISE_27","NOISE_28","NOISE_29","NOISE_30","NOISE_31","NOISE_32","NOISE_33","NOISE_34","NOISE_35","NOISE_36","NOISE_37","NOISE_38","NOISE_39","NOISE_40","GY"
2000,"S2","MT","LOC5","GEN21",109.544837081339,104.418595521711,6,2,5,1,8,3,22.798552791588,32.0197360650636,17.3974804070313,837.411309033632,67.6389534655027,18.1550531992689,23.2916966779158,4.90986413927749,0.206241589039564,7.08847825415432,6.70165443327278,8.76855666749179,9.53612606972456,9.28522286005318,3.25447169831023,3.79560549976304,5.28860840247944,7.32057108078152,9.94401749689132,6.04653694899753,0.843413753900677,6.58836011309177,6.5809518750757,6.56202075770125,7.49375395011157,7.92866416508332,0.341916959732771,2.3426581104286,9.62374619208276,1.54337984975427,8.97765126777813,2.13357334956527,0.0563405430875719,3.23457860620692,4.69647247344255,6.18658046470955,7.14416137197986,3.94914909731597,4.99020278453827,1.40906640561298,5.72707882616669,5.04363678628579,4.69296982744709,8.75042952364311,7.74232016177848,6.60654000937939,3.33937539020553,5.31866510864347,2869.30023716158
1987,"S2","MT","LOC6","GEN22",79.2419647588395,94.8811729555018,5,6,1,2,8,1,26.1459716544487,35.1720672529191,16.2639828766696,957.010547444224,72.9662841302343,24.1211651961785,20.6150964158587,4.63553418312222,1.78882322274148,3.7817718507722,6.584637677297,9.0833944408223,1.29457144066691,3.88861214509234,8.65178720792755,1.77447424735874,9.82672971207649,1.39516218565404,8.17843046039343,4.51021027751267,1.09901179093868,4.70754120033234,4.23825824167579,9.51970810070634,6.56927152303979,4.98850537929684,9.7558683808893,2.16427153907716,0.876095893327147,1.02617030730471,3.74375589890406,7.69329170463607,3.35307484259829,1.09839837765321,2.36796890385449,6.67915617348626,3.87713985750452,1.60566930193454,1.04891049675643,8.42714337864891,1.12859607441351,2.65811822609976,1.59824175527319,2.73780291201547,9.12197718629614,9.53651948831975,1.24011593405157,1.99104912113398,5937.65293918847
2010,"S2","TO","LOC9","GEN12",69.3106437590905,109.219667611178,2,5,6,6,8,2,22.4499696083367,27.497069084784,14.5763724085409,995.129766501486,62.4220127379522,17.7892481707968,18.4927865955979,2.38478251406923,4.46982788620517,3.50289376685396,9.90540703060105,2.91167693212628,7.37452353816479,7.05293615348637,0.00946207903325558,6.69072006596252,8.14722936833277,8.6194052407518,9.05540927546099,3.87911949539557,3.15608966397122,7.07223737612367,2.4276016629301,8.63187069073319,6.02272022981197,5.91196617810056,0.336824236437678,6.67459233663976,4.61504385340959,2.88255346007645,3.16381389973685,2.61585843982175,9.41238376777619,9.75588002242148,1.76523229340091,6.24467957299203,9.95230574160814,6.93475739099085,1.78904564818367,5.47072610119358,0.536253731697798,0.934517364948988,0.159882553853095,2.37607544288039,6.46100603742525,8.8506505638361,0.719676841981709,7.82323890598491,3072.73857622425
1985,"S1","GO","LOC2","GEN24",68.5853726719506,92.9374976549298,1,2,9,8,5,1,26.1091337068938,35.3576841214672,17.9906090344302,531.47195763886,63.2697609672323,22.3087779583875,19.6515843598172,2.67684618732892,8.6989305424504,8.43027846654877,0.430092010647058,2.73010332370177,2.72814025171101,7.67816483508795,7.14052959810942,3.99920035153627,5.23474283050746,7.6035185274668,2.29439874645323,2.06420258386061,8.39973245514557,7.54277885193005,9.44716938072816,2.55810639355332,6.7284365138039,9.66838437598199,9.25687442999333,3.03061485523358,7.37257143249735,2.8615516773425,0.282499748282135,8.70299590751529,6.39398051192984,4.4159482140094,4.40524103119969,1.32957341149449,8.93740046303719,2.4375783232972,0.905015512835234,8.48360799020156,5.73975677834824,3.32823044154793,6.53656056383625,8.93054682761431,6.4488072367385,8.87516153976321,2.66612565610558,8.09775514062494,2828.41479752991
1984,"S1","MT","LOC4","GEN2",77.953290080186,108.466235054657,4,5,5,3,4,6,26.7928392020985,37.6278505495284,18.0703595036175,519.797663018107,61.757447370328,23.624633634463,18.5590565041639,2.96944646770135,5.0446425145492,0.515999267809093,7.11966979317367,3.02311075618491,2.92124888859689,0.504441568627954,7.90522731374949,3.52937367046252,1.22226037317887,7.54140883218497,5.039734672755,2.07468627020717,2.125603412278,9.91638539126143,5.97576007246971,0.483406721614301,5.51339527824894,7.96539132250473,3.56339957332239,3.40010298416018,6.17088105296716,4.92481903638691,7.45951734716073,3.22125450940803,3.30386084038764,5.18581479554996,4.63584180921316,9.41824571695179,0.807795322034508,3.56417935807258,7.42316592251882,7.77939067222178,3.37205327115953,7.70535881631076,9.23109974479303,1.24221957288682,9.14984197588637,6.95137117290869,2.80405704863369,1.72285301610827,3833.87739399324
1981,"S1","MT","LOC5","GEN18",62.6462066802196,109.255373326596,1,5,5,1,6,7,25.9290468241088,35.9002496188041,16.6084914866369,1053.79110667855,74.9788195453584,21.6587071567774,24.3845505639911,5.02741085737944,1.6059792926535,9.99157856451347,6.52525223093107,5.67215855000541,1.81510834023356,4.34254300547764,3.29639567295089,3.66477685980499,7.71069450769573,8.91098855761811,2.71886042552069,2.43924037320539,2.81851871637627,0.295402847696096,0.226990655064583,8.21427257265896,4.55298185348511,0.626314831897616,1.57748936442658,2.67539065331221,1.46213904721662,0.713159509468824,1.9329819525592,0.00152108259499073,3.49675519391894,2.7565932366997,6.04518964421004,2.09950516466051,8.27260771067813,4.64653162751347,3.73291140189394,2.94528767233714,0.136069287545979,1.4571641641669,4.55025823786855,4.05778695130721,3.47340026637539,4.99558426672593,0.971797830425203,3.83879165863618,3666.62166724349
1988,"S1","MT","LOC4","GEN4",101.824908612762,95.4302957793698,6,2,6,7,1,4,23.9797816337086,33.0731489260215,18.4370116451755,842.735109850764,86.0711123957299,19.5865894928575,16.586540422868,4.03451974410564,8.6783382599242,0.62258469639346,1.30275824572891,2.76756546227261,5.02662153216079,1.2827256298624,1.15517187397927,0.771978918928653,2.36445280956104,8.73887673718855,9.45548802847043,5.14020950300619,3.50641250610352,0.943069700151682,6.37058573076501,7.80810134252533,3.12723260140046,3.54877104517072,4.54515239456668,4.88179272972047,4.32915959041566,4.70690858317539,2.13680816814303,4.16665997589007,3.36340484907851,9.14243817562237,3.47405932843685,5.89824575930834,4.79622564045712,7.36497254809365,4.20924935489893,7.26995484437793,4.75376563379541,3.06256104493514,0.948123235721141,1.64217787096277,7.26719990838319,5.80254540545866,8.97561070974916,9.62021760642529,4033.94712089677
2014,"S2","RO","LOC7","GEN21",80.1864033006132,98.6659209313802,1,7,8,1,4,4,22.647160644643,32.432791874744,14.1652320071589,1154.17238604277,69.6553394990042,17.9377607686911,18.5179749457166,1.34703643061221,1.58451940398663,0.0793355936184525,2.02119678724557,2.64054216677323,6.4882421027869,1.97917034616694,5.26123857591301,7.91641116607934,3.51772187277675,7.25891311187297,0.284742291551083,8.55068767443299,4.53095601405948,2.41371414391324,4.03304809704423,0.798109790775925,0.70664077764377,4.09413747256622,3.4103979007341,0.125407029408962,8.96654003998265,8.22383915307,4.90306535037234,9.76634024642408,4.79978828225285,2.72488421760499,6.10853233607486,5.37472303025424,0.989633458666503,0.541819930076599,3.18419604562223,2.39733481081203,3.33996274508536,7.57172214565799,4.68342464417219,9.88880624063313,6.99014169862494,4.74068839102983,9.11493439693004,9.31721408851445,5050.19652059443
2015,"S1","GO","LOC1","GEN21",91.412090419326,107.978569488041,8,7,6,1,7,7,22.6922756824642,31.9137848259415,17.381016882835,870.485339686275,68.1782347988337,20.4518344183452,16.2767337379046,2.62803162238561,1.84158604824916,6.83503181207925,4.67239687219262,9.82975855469704,2.24143562372774,1.82981540681794,6.27398110926151,4.97307624435052,7.09812520304695,1.70038930373266,8.04174784338102,9.17222917079926,5.47996423672885,3.65676194196567,1.81489683222026,1.88538662157953,6.01719492580742,6.07602728996426,6.92701442399994,4.70921344123781,7.5881089316681,6.93668846972287,0.226686170790344,3.8529028580524,1.62339711328968,6.89244013512507,4.07347791362554,2.48565889429301,9.47190511738881,2.76726229581982,7.38664255710319,5.6386648141779,0.414958661422133,8.78502946114168,7.8607768099755,9.65302258031443,7.3087490350008,1.74364396836609,1.30349487066269,4.180913772434,4955.60386118236
1994,"S1","RO","LOC7","GEN10",66.9308939040639,132.152802855708,3,5,9,7,5,1,26.4606402716599,32.3041561066639,20.3237632820383,866.520566493273,71.7351035331376,24.195447022561,20.3839330468327,3.94775012065656,7.28815283393487,3.12406589509919,0.122302616946399,3.53352745296434,9.00264049880207,4.3637952231802,8.88069599634036,0.677760906983167,1.47823578910902,7.9409980494529,3.59697608277202,5.52521835546941,2.83397496910766,2.74599608965218,2.51022023614496,8.06672034552321,7.42416542489082,3.2462650956586,4.33173475088552,7.3881199862808,5.40850925724953,1.23010446783155,7.71036782301962,4.38350481446832,8.6430816561915,0.808889269828796,2.58987482171506,6.39146855799481,1.18052689591423,5.38561579072848,0.453704909887165,2.85470854723826,6.41602402785793,7.84978504991159,0.359040396288037,9.40508994506672,9.1374445008114,9.0807359223254,1.96560758631676,8.74502242775634,4455.98031802511
2018,"S1","TO","LOC9","GEN7",67.527311402373,71.6648519318551,7,2,9,2,4,5,23.3010015683249,33.2736679967493,15.5793014797382,484.261946566403,64.3645874597132,19.6505567475688,16.2864325451665,5.3775827169884,0.942072113975883,1.8678900715895,8.03960887016729,1.32139757275581,9.27796042524278,7.83283197088167,6.87881696037948,1.0035441047512,1.32901575183496,4.95404487941414,4.58920400589705,6.75851695938036,1.42997302114964,6.83423057431355,4.93266719626263,7.30126923648641,2.133069105912,5.43671607272699,2.25056857569143,1.65827372344211,4.62542063789442,6.34378505405039,0.15478975372389,0.526262633502483,8.06696683634073,0.0559139391407371,7.06492940895259,9.95460106758401,5.50523052224889,0.0693567865528166,0.480830280575901,6.39953747624531,2.40415921201929,0.906775640323758,1.44797995686531,5.15822930959985,0.556859481148422,3.16359424497932,4.95339899556711,6.79544307757169,3018.89198159845
1992,"S2","RO","LOC8","GEN5",63.8156783441082,138.51239888696,7,5,9,4,7,2,25.3391467779875,35.7541691311635,17.4061640666332,727.727473527193,72.0064014871605,20.5893036569469,16.6765225934796,5.08045500982553,5.40724805323407,2.32206546701491,9.96818330138922,3.08541819453239,7.37969008972868,4.47447218932211,4.7241682652384,4.72176492447034,7.1733243111521,4.61516438284889,4.3035945831798,4.59477328928187,4.50709608150646,2.00110786827281,2.97691545216367,3.31976264482364,0.650835728738457,8.79714700393379,8.63096661865711,2.19086559955031,9.15571705438197,5.34031252143905,0.360399628989398,5.84502711193636,1.54242597520351,1.63967383094132,1.43920324975625,1.57501804176718,7.28293427731842,8.46704233437777,2.56642002379522,8.91822955571115,4.26488926867023,2.04732623649761,7.73783135926351,7.11653957376257,4.3570767226629,8.79300930770114,0.736906523816288,8.17527547944337,3865.04016695194
1990,"S1","MT","LOC6","GEN19",70.1191308232956,86.7537705227733,4,4,6,3,8,1,26.8708605621941,32.26421809569,18.1709564302582,1180.35713564605,88.8061996176839,23.285572681576,19.4866061513312,3.77768002590165,6.76519903820008,7.50545103335753,4.88730573328212,0.0333274202421308,4.40146634122357,0.231424814555794,9.60954540641978,5.9620408876799,0.822475957684219,5.27806247584522,6.28626459045336,9.73725244868547,7.80917611671612,2.24045322276652,4.91285541793332,3.86022070189938,4.98802195303142,6.84811717364937,1.86233169864863,3.37448380421847,0.0167222996242344,2.12077825097367,3.06951675564051,0.320540023967624,2.51885749166831,6.27411578083411,4.91902514360845,9.79430477367714,3.04558365372941,6.13372854655609,9.25585188204423,3.92691960791126,9.49192670639604,4.98090943554416,7.63882969738916,9.60511967074126,3.48264107014984,8.23146490845829,8.79012702731416,9.55825032899156,5192.73629668059
2010,"S1","RO","LOC8","GEN9",102.380370409228,79.9523182515986,4,7,1,3,8,4,27.1691999635659,35.6027533176821,20.3559463231359,1108.17709565163,79.6584852738306,23.1444380967878,15.8966739708558,1.63940794439986,4.84063815558329,1.56835071975365,4.15754735236987,3.42474835459143,6.3079531583935,5.24600174510852,3.52851494215429,3.97799357539043,3.11381798936054,7.55618840223178,6.85527796857059,2.47589071281254,5.20692790625617,5.17050747061148,1.33826355217025,2.12009635055438,3.65831869188696,5.04355214303359,3.19663127418607,9.39822959713638,0.188946181442589,6.24373990343884,3.17622486501932,2.45552263455465,8.38822908466682,4.94923199294135,0.437832942698151,8.20387053536251,2.37899652449414,2.7670171787031,4.88582854392007,6.81228812551126,1.5344195952639,6.88656918471679,5.86397337960079,3.98246857337654,2.77933962875977,8.09420762816444,1.93409549305215,0.0719583057798445,4049.77473621081
2002,"S2","GO","LOC2","GEN22",65.4475118755363,106.765491559636,1,2,7,4,6,6,23.9441070077009,31.4941107509658,15.08582548704,523.816814832389,87.6629577646963,20.6843360790517,24.6307369926944,2.19671232649125,1.07731029158458,9.94817472063005,0.0681830872781575,1.8688658811152,6.7064743838273,5.08562055183575,3.1127388169989,8.55443039909005,1.02686102269217,4.35145200230181,8.40145323192701,7.30708139017224,3.20569144794717,8.22772976011038,8.73449924401939,3.13302788650617,9.78317844681442,9.70424970146269,1.48560632718727,3.53924315888435,8.06413030251861,6.87677223002538,6.08864852227271,7.30575222987682,4.54612860223278,6.35880705201998,1.1850536079146,5.47777404310182,5.54563130252063,3.502241470851,7.44441343005747,4.50779605424032,4.70524653093889,6.89344260841608,9.86464966088533,5.94236465869471,0.706267654895782,1.08258077409118,3.05557136423886,5.99194722948596,3771.58011077829
2000,"S2","RO","LOC7","GEN23",62.156272821594,120.909358249046,7,5,9,1,8,1,25.077884117607,34.0375605032314,16.8419522275217,1037.94095925987,83.7518956256099,22.1692334401887,23.7602865486406,3.24442772567272,6.56144699081779,1.80968772619963,7.28717932943255,9.64820130495355,7.40604930557311,9.73238758277148,8.59155868645757,8.08909624116495,8.84911716450006,3.24309790506959,1.79053268861026,4.96908119646832,0.134497601538897,2.74479122599587,9.65676562394947,8.93658509245142,3.7286576628685,2.45756081538275,3.9600200089626,4.69849291723222,2.35653354320675,2.71638481179252,7.40320738172159,6.55105147045106,4.83610388822854,4.17274030623958,2.61560748098418,5.35688405157998,6.03034679312259,9.38184545608237,0.230708224698901,1.80836578365415,4.92611033376306,4.79584536515176,5.09403382660821,3.68606820935383,0.0725098769180477,7.1802445454523,6.70260748360306,3.66701565450057,3987.48089014199
2012,"S1","TO","LOC9","GEN16",69.8083667107858,72.4761068029329,5,4,3,7,3,8,27.0168874389492,38.8942028945312,17.4661601986736,827.081665582955,65.9426500601694,22.171012705192,21.3346241717227,2.60448574111797,3.90533001860604,4.76854723412544,4.02468660147861,8.03088294807822,8.94018741790205,3.79040488274768,0.626503555104136,6.30939297610894,4.74092970602214,4.52483085682616,3.21918811416253,0.0839890097267926,4.58250103052706,1.15257373079658,8.78703432390466,0.288432880770415,0.210512480698526,5.52461254410446,5.92704076552764,1.51119652204216,6.23833946185187,3.93406285205856,7.79679492814466,4.55446693580598,9.37062765005976,7.64670104254037,6.79819304728881,9.45348708890378,2.70689354278147,7.2031642915681,9.83591095311567,9.44668803596869,4.26087244180962,0.902401162311435,4.40087197115645,7.19732981408015,0.00719245988875628,7.74547981331125,6.7935773730278,4.30683141807094,4139.52630559235
2009,"S1","MT","LOC4","GEN4",65.347850243561,91.581660003867,7,2,2,8,1,4,27.5155688924715,36.7287562682759,20.4502590312622,1083.10431987047,83.7537490739487,25.1547291595489,18.3584763831459,2.87663450255059,8.1151907495223,3.24016589438543,5.29088437790051,8.43453356530517,5.03367216791958,0.640210984274745,4.92991181090474,8.66349461022764,4.18135929852724,2.50346822664142,3.22371642338112,3.42273171525449,1.24545249156654,1.3405232783407,9.64381366269663,2.10677677299827,0.798222117591649,0.278228730894625,3.52767128963023,2.56922023603693,9.69123222399503,0.183402355760336,2.05954359844327,5.4371701576747,8.06029368657619,6.04256137507036,4.11006147973239,6.37558588059619,1.59609972732142,3.1637362181209,4.50427886098623,6.1796966730617,8.34489417728037,5.99813308333978,6.31139973644167,9.60783432004973,4.187312501017,8.47716006916016,9.53855376923457,1.18952827295288,4593.62534970814
1983,"S1","MT","LOC4","GEN22",69.5347569556907,99.7431316226721,8,4,9,4,7,7,26.0066749905236,37.88681424479,19.09954711725,492.270745895803,68.1249397178181,21.7350399119314,24.2573644733056,2.93614431656897,2.4289288953878,0.0505906064063311,5.37153276149184,2.76472423924133,0.973344850353897,5.82605673465878,9.75920195691288,5.81321823177859,9.97912324499339,5.62122366856784,7.20110525144264,7.46756283566356,2.23562883911654,7.80834096949548,2.72114699706435,0.00781307695433497,9.39833597978577,3.11459072399884,5.02655636984855,3.39940760517493,6.18320333771408,2.00098133645952,4.07181999878958,1.75323429051787,1.61735177505761,7.54563231486827,7.86464998498559,3.66011050064117,3.49314738996327,2.47466748347506,4.55890317214653,3.32338260952383,8.28751784283668,9.30083969607949,7.13510582922027,9.01215815450996,5.94731357414275,2.22392035881057,6.40922059537843,0.735790792386979,3563.78435092369
1987,"S1","RO","LOC8","GEN8",103.948389601428,96.3247823761776,4,6,4,9,4,3,27.7912579020485,38.439286259003,21.1916554565541,846.473351120949,84.0119706862606,25.5831917249598,21.3729778118432,2.61122901597992,0.507097519002855,4.45110582048073,0.216100867837667,5.02335433382541,3.71325662126765,7.09054883336648,9.83155390247703,9.27516822004691,8.20040941238403,1.98445603949949,7.1025409293361,6.01609875215217,6.06545207789168,7.35255983890966,6.11329816048965,7.62257910566404,2.69229916855693,7.72606771904975,4.74766741972417,3.96878180326894,3.72144757770002,0.671734346542507,0.78919886611402,3.68473916314542,1.69393599731848,9.7686870303005,6.30870389286429,7.64985214918852,0.761856460012496,8.4972445294261,0.240914130117744,4.41477948101237,4.88012384623289,2.82926383428276,0.570333618670702,0.495546478778124,7.88242980604991,2.55351941101253,7.73777347058058,5.67286040866747,2865.13234634137
1990,"S1","RO","LOC7","GEN6",78.5163999092765,131.126201148145,8,2,2,4,2,5,27.1019826601259,35.1671125907451,19.5715626718011,555.640792287886,61.2162301316857,24.3646419923753,22.0079294452444,5.90454385173507,4.04617227613926,8.93551142187789,6.52044051559642,1.95019862847403,9.85185943543911,4.33529233094305,0.100907012820244,5.00258656451479,1.77614813903347,2.71687434520572,6.6217709495686,8.04102524183691,4.93529088795185,1.88981122802943,7.65735748922452,6.09113204060122,4.89611229859293,2.86193828098476,3.11558052664623,9.41411632345989,0.0806142063811421,6.61525915376842,6.98221967788413,2.47866338584572,7.29141516145319,9.77542603155598,6.45302019547671,9.91217885399237,0.46432442497462,3.93035710323602,4.54088610131294,8.51637895219028,3.90866617206484,8.51272105472162,0.274385404773057,6.17609085282311,0.884055430069566,1.31890401011333,5.85821456741542,8.16434312378988,4164.26057041328
2014,"S1","RO","LOC8","GEN2",95.3027129778638,105.0777203287,3,1,5,2,1,1,24.4719227747992,33.2014831453562,17.3112891458441,533.721627295017,88.7494785594754,21.2131036252249,24.8236212925985,3.31436419067904,7.48507727403194,3.85557312052697,7.15665209339932,7.60730390436947,1.67444542050362,5.2013017446734,1.61969144362956,8.76678986707702,4.1594773484394,8.57432847609743,9.60802615853027,2.21711437450722,1.59207592252642,0.496184832882136,6.5269319084473,8.99735139450058,5.942534271162,9.22807252733037,1.09320890391245,1.01390105672181,7.04483941895887,1.41487725544721,7.67917959019542,6.94745860528201,1.56544189201668,6.30710587371141,0.689963472541422,9.38582939561456,1.78800771245733,4.04218458337709,6.12856423482299,8.32259977934882,5.90052243787795,3.16393228014931,7.29901308892295,1.3728138525039,2.07465789280832,5.79690624028444,1.59492265433073,4.22261177795008,3511.11942082725
1988,"S1","GO","LOC1","GEN18",93.7081176810898,79.1576405009255,1,4,9,9,1,8,27.4503879947588,34.2497928666417,19.4064754911233,1053.9837224409,63.1520805764012,25.1214782376774,22.8563417005353,1.64378333394416,7.70524284103885,2.3655600938946,7.37539991270751,3.43532440019771,0.431012774351984,4.69024723162875,2.41230634041131,7.07270198501647,5.21273153368384,7.23563383799046,9.5069504971616,5.83760447800159,8.73294701334089,7.09956512320787,7.78781085042283,0.0460582575760782,1.49538342142478,0.853155301883817,1.17477064952254,0.806841589510441,4.37365530058742,2.15851932298392,9.34491341933608,4.93163452716544,8.83407942485064,6.78204230265692,9.06503121135756,8.46195747843012,2.34357122099027,1.48953412426636,1.20234372792765,4.90350909531116,8.44309886684641,1.68727801414207,6.26427611103281,0.630391486920416,6.27631881739944,1.9278249447234,1.21271022828296,1.38421930372715,4541.53897266352
1991,"S1","GO","LOC1","GEN20",102.544521472882,138.543585045263,3,7,1,7,6,6,26.6343487552367,36.1548686062451,19.118516307557,684.417315013707,64.144246657379,24.4874728014693,17.9842174611986,3.56464675301686,1.65318431565538,1.8091997760348,0.695796199142933,9.70710677094758,5.36006787326187,4.34795875800774,2.82823446439579,8.87621905189008,3.26292962301522,4.02104818727821,5.89197233086452,5.45848380075768,3.3336507040076,4.62565734051168,3.69959875941277,1.89077150309458,2.93438111431897,0.621378927025944,1.46864383248612,3.55665557086468,2.61048691812903,6.76577911712229,9.74397090263665,4.02968654874712,4.54832817893475,9.91519351257011,8.88964171055704,8.24403063859791,0.911793003324419,3.36806668899953,3.8931341166608,8.17953609162942,6.00944447331131,8.29462798545137,2.48838019790128,7.95698698377237,0.896983966231346,4.79551082709804,2.03178219497204,4.27483500447124,4386.4824960473
2012,"S1","RO","LOC7","GEN22",106.573317225557,81.9341234862804,7,5,5,8,5,3,22.4253464993089,32.3161289705895,13.9229671007488,711.555991508067,85.7577802170999,19.2287380299531,23.8086246233433,4.97575916606002,9.04557989910245,1.4966161060147,3.31094274064526,7.81694744480774,9.53675225842744,9.65653205756098,4.48454963974655,2.86610406590626,6.41944060800597,1.89583090599626,1.08298199018463,3.71852126438171,4.15757808834314,6.85347012476996,7.00346764177084,6.13766641356051,7.28890399448574,9.61250005057082,0.43776449514553,6.46796252112836,2.88630273658782,8.19497883785516,0.710693381261081,5.38366278400645,4.27223153878003,9.31557216215879,4.79400657815859,4.87944645341486,6.19096451904625,8.31100724870339,1.93471987731755,9.38582991715521,0.313009798992425,6.93670654902235,4.46180493570864,2.03712817048654,8.63438767613843,0.472631566226482,9.31663525989279,7.41201075958088,3298.99368217326
1998,"S1","TO","LOC10","GEN19",109.132755596656,92.6495815836824,8,2,3,2,7,2,23.5694533032365,29.2270938185975,13.5918778581545,832.125788740814,60.0155797717161,20.4919615148101,22.6041255495511,5.4734175875783,0.110258397180587,0.4067343310453,0.641353381797671,4.20154902618378,8.10204877750948,2.06488386262208,5.56679931236431,9.14484384935349,0.998834604397416,1.14877169951797,6.3816588325426,2.40706064272672,1.88749081455171,3.98140657925978,5.6125226803124,0.353032234124839,8.91136397840455,4.64033647440374,3.43904435401782,2.45830205036327,1.48089378373697,6.00760720903054,9.34035934507847,5.85702897049487,0.893711240496486,4.16162319481373,8.12588798580691,5.48074390040711,4.84979673987255,5.87660619989038,3.46515679266304,0.540472092106938,1.87602892052382,0.0915711745619774,4.77623261045665,5.88550784159452,2.35134172486141,0.732097546570003,6.70421118382365,0.122554011177272,3346.28805140849
2016,"S1","MT","LOC4","GEN17",97.9740079748444,118.073892081156,9,4,2,2,5,3,24.5297829643823,33.5271638568956,14.7824078204576,1087.60733120143,74.851970532909,20.941526932409,15.1386186573654,4.77983107231557,7.30017015943304,1.87538284342736,1.675138710998,0.25471587665379,9.23254118300974,8.06730541633442,8.96158263785765,3.86164577910677,2.93349468847737,8.98776739835739,9.1820621676743,7.08092170534655,5.0261894101277,9.40128532471135,6.04738515336066,0.684071658179164,5.66927548265085,5.71339533431455,2.82326161628589,6.06859281426296,5.03717460203916,7.78776384191588,1.26382861984894,4.06730786897242,3.61298720119521,2.75027738651261,1.24633755069226,8.99996228283271,0.0708972406573594,0.637241918593645,9.99691323377192,7.81271797372028,9.84031286090612,6.97382428217679,4.19308298965916,5.04481110488996,5.75162272667512,3.0021323217079,5.49805907066911,2.0894588646479,4492.48932286431
1989,"S1","RO","LOC7","GEN16",107.271963383537,70.9421266941354,1,6,5,5,6,4,22.6293918984011,33.4290676596574,16.6025432983879,760.608848743141,83.5821194155142,18.9692226373591,18.9689563121647,2.26827774452977,1.53115771943703,7.48305143788457,6.90575712593272,6.58493690192699,7.14018973289058,8.62615606514737,5.9639387903735,9.6747210319154,7.08712338004261,3.15988706192002,5.29407419264317,3.04938754765317,0.477348701097071,6.34159996174276,9.18683108873665,5.62871763017029,9.12005576305091,0.698850750923157,5.54159372812137,6.07034741900861,9.40014833118767,5.5091579630971,3.90236485283822,7.34343707794324,5.64702006988227,7.5855809240602,8.86920292396098,0.386573497671634,0.795349737163633,5.60513435397297,5.18535549519584,9.22801421722397,9.18793500168249,6.65278165834025,4.00349667761475,6.52161810314283,4.84085472999141,2.3265256988816,5.69789531175047,9.29459754843265,3165.67871204096
2016,"S1","TO","LOC10","GEN20",88.4718369599432,131.644177678972,6,7,1,8,4,5,22.7160443221219,34.0350985105615,17.5356147666462,666.873665526509,85.6749697239138,18.0227996432222,19.4044340308756,5.98273891280405,6.52506907703355,7.49768363311887,5.16211345791817,7.75568808661774,6.71149915317073,7.71486987825483,6.99103122809902,9.5641484321095,9.94924976024777,1.75884869648144,1.95375565672293,0.181779637932777,4.35745170572773,9.13794499123469,1.55588295310736,1.63563524140045,2.25820817984641,8.231372453738,1.52328069787472,9.10748728085309,9.71538824262097,4.20006275642663,0.0681151752360165,9.23022761242464,3.32267005927861,2.85136518999934,8.79064510343596,8.93436060287058,2.52110647968948,5.08059918414801,1.71294524567202,7.16853284044191,3.63159025320783,4.75646124687046,9.86060597468168,8.8821015926078,3.28638081438839,0.951691153459251,5.62664549099281,2.78787496266887,5149.43212684946
1995,"S1","RO","LOC7","GEN1",109.995427648537,72.9100169311278,5,6,2,1,8,4,24.6009249375202,36.0648372690193,15.6440191001166,1140.76037313789,68.4040075982921,22.2725099348463,23.6713037500158,2.94963001646101,9.59851671708748,4.03399133821949,6.0871916403994,6.79754287702963,0.857448161114007,1.33218218339607,7.37152892630547,7.86545713897794,1.7758247256279,3.17084389505908,0.0675961514934897,9.52980278758332,5.34151614876464,8.92815292114392,1.1361291538924,1.11983502283692,4.63081674650311,0.379514573141932,9.85622890060768,6.27463947515935,2.94153310824186,0.0425815721973777,7.13587239384651,8.09121375670657,8.19961638655514,5.42018448933959,7.9498427757062,4.80536740971729,5.82395683741197,7.44967728154734,6.07180459890515,5.09366939077154,1.37304754694924,5.26092733023688,9.26753361476585,3.56070860289037,6.55600925907493,5.34364785067737,4.71253047231585,3.26041549677029,2874.58029115894
1995,"S2","GO","LOC2","GEN1",90.5228340323083,112.428184042219,8,7,7,9,3,1,24.2090625963174,29.3539028228261,17.0106064011343,466.175851412117,66.2666511232965,20.4738359949552,23.355435768608,2.16296594613232,3.87215836206451,6.60360547481105,4.77807256393135,5.232402398251,1.43207317451015,9.66464889235795,5.48223927849904,9.32735021691769,6.22544380836189,9.24360234057531,7.11106172529981,3.11372610973194,9.0782908257097,1.78477767389268,4.21971653588116,7.60803254554048,5.08141755824909,6.27422861289233,4.26236879080534,7.28446483146399,0.436638018582016,9.7201346186921,0.0408643903210759,6.6548106004484,8.72905804775655,7.1986582223326,2.02865721192211,8.30252253916115,2.20047862501815,8.70835298439488,2.03501810319722,3.26128301443532,5.56617393158376,7.52035206416622,9.62488796096295,6.13468394847587,7.10206194547936,2.57340209092945,5.53161959163845,2.37305798335001,4700.09326970239
